1	1.6334755276356816	1.5769450446023896	1.3396558507820444	1.2977096242139936	1.2791106154905094	1.2599037700299647	1.2585284834362795	1.2503287810783164	1.247583847558701	1.1418260900962736	1.0997155960294904	1.0960336825581933	1.0868959786984362	1.086868028640744	1.0862512172634524	1.0859808537335027	1.078272965329127	1.0639536200378714	1.0639536200377293	1.0639536200376725	1.0478308285765578	1.0269348885685545	1.0230733879486067	0.9941785291148122	0.9855432423618922	0.9577713203186988	0.957374940109915	0.957374940109915	0.9573749401099079	0.95014839112158	0.9454984506568778	0.9152248957635507	0.8999469473599859	0.8893756964330564	0.8767421106099391	0.8714964697503973	0.8714964697503973	0.8714964697503973	0.8694744109241412	0.8596253880581273	0.8567938078562278	0.8530697928346385	0.8487266595322254	0.845914774509076	0.8132355315996662	0.769132735547494	0.7472853374015216	0.7294055555420513	0.7082562561342414	0.6790049214687883	0.6727543063914325	0.6380688729424051	0.6262298972415223	0.594215019562867	0.536246321113353	0.5205408140809524	0.5083563479032307	0.5083563479032307	0.42344330875356206	0.3971091860520133	0.3837495456429352	0.3257291698026563	0.32447034779723083	0.3220544569605721	0.2966439413455575	0.29664394134552907	0.29664394134551486	0.2245058068385788	0.21088711194503418	0.206941374293514	0.20614817899696192	0.19253400305890267	0.19242770460831338	0.16602955104334427	0.1630594418269098	0.11810693088830249	0.09660134657586639	0.09203399378449006	0.07914226251352119	0.07914226251349277	0.07463053515279938	0.06312631172902883	0.06311585054678659	0.061550256750322774	0.0534192909986686	0.053378909278904985	0.049975834939210984	0.04788583564239701	0.03187430693007087	0.03127740940396251	0.02613133235632148	0.026131332356065684	0.024626251585686987	0.0243287279011426	0.012615895439118674	0.008921235561167862	0.008338411661270584	0.008338411660758993	0.0034705941816071118	0.0034705941814863195	0.0021608018515664185	0.0014794500750809902	0.0014794500750241468	0.00147945007491046	0.0012914214551642544	0.0012914214551642544	0.0010885068480490645	0.0010885068480348536	7.210248011872977E-4	7.067658091841622E-4	5.832467500468397E-4	5.832467498407823E-4	1.2789769243681803E-13	7.105427357601002E-14	0.0	-1.4210854715202004E-14	-2.1316282072803006E-14	-2.1316282072803006E-14	-2.1316282072803006E-14	-2.1316282072803006E-14	-2.1316282072803006E-14	-2.1316282072803006E-14	-2.1316282072803006E-14	-3.552713678800501E-14	-6.394884621840902E-14	-6.394884621840902E-14	-6.394884621840902E-14	-6.394884621840902E-14	-1.3500311979441904E-13
2	3.134988098867261	2.215608129840426	2.215608129840419	2.215608129840369	2.178038622407996	1.9168730166807677	1.9156995650764372	1.8465304709415093	1.750305240941465	1.7111791881810063	1.708016700750079	1.7010049863077228	1.638870867587201	1.5534544401845167	1.3687808746113177	1.2915358364134235	1.1984988520003341	1.1579055739058077	1.0957093710758983	1.0957093710757704	1.0957093710757633	1.0748219955067597	1.0639536200377293	1.0639536200377222	1.063953620037715	1.0066275161265636	1.0066275161265636	0.9573749401099292	0.957374940109915	0.9573749401098723	0.9396162087455338	0.9396162087455338	0.9357132073311263	0.935171668917441	0.9341672033344466	0.8714964697503973	0.8714964697503973	0.7610680789634046	0.7610680789634046	0.7566872879193625	0.7166360588952898	0.6892918357994091	0.5083563479032307	0.38329253378815054	0.2966439413455362	0.22723302783965238	0.09646425055031216	0.0748687009959852	0.04443891162468816	0.038848469748572256	0.028169609733730283	0.024666532217501924	0.019256456759833895	0.00892123556112523	0.0018998337284514832	0.0014794500750809902	0.0012914214551642544	0.0012914214551642544	0.0010014658129122722	9.096497784639723E-4
3	2.451172099508547	2.222129056161733	1.9293100998847525	1.6388708675870862	1.3396558507821057	1.1506958413319897	1.1418260900963626	1.076627741513354	0.9587200279690598	0.9585332872983896	0.9577713203186996	0.9501483911215864	0.9152248957635467	0.8609618258919729	0.8530697928346371	0.3824091031406809	0.3243280144632894	0.19032550295288164	0.09203399378452182	0.07290116500199706	0.06697130990908806	0.02025339036126894	0.02025339036125723	0.01017979841877021
4	3.3899530635129342	3.3482833369411797	2.3884931133943326	1.9487639741385858	1.3351055609530758	1.261440336056566	1.198700394693292	1.0782729653289393	1.0723524443849417	1.0228172342593966	0.8893756964328614	0.6928578534682859	0.5083563479032608	0.14122152531178678	0.028169609734045475	3.8191672047105385E-14
5	3.682949961378848	2.289615212981682	2.178038622407945	1.624788519485318	1.1520531386849149	1.127529348319027	1.0962300219282572	0.5083563479032466	0.3857008626047955	0.3658580062915129	0.023598583586243005
6	2.0987791915781835	1.2599037700299918	1.2585284834364012	1.0267117445474474	0.4298530045407132	0.3381602599325342	0.22733223935432056	0.03902359132629177
7	3.644038506940423	2.0239199889554595	1.1275293483190572	0.7805179737913062	0.3001944908323635
8	0.42985300454051756
9	3.1358261193248667	0.9940160182902607
10	1.2536259155471208	1.1275293483190616
11	0.04997583493922875
12	1.3082929291562193	3.552713678800501E-15
13	0.8220804700986948	0.7083508777597753	3.552713678800501E-15
14	0.7082562561343018	0.32447034779735606	0.11823922888871996
15	0.7082562561343018	0.6809320067382538	0.14169856337798015
16	1.7788309412812149
17	1.0893804936284726
18	1.5139360546177842	1.1392509121441163
19	0.02359858358608591
20	1.1823391885494248
21	1.3625266963383709	1.0888421563064279
22	0.999489733677855	0.7507886537712363	0.07290116500188581
23	0.766003462200775
24	0.7615153823140624	0.12743040070041278
25	1.7641708097729776	0.7684892499704379
26	3.245244503406404	3.23082057936319	0.19169661357437917
27	3.6339152236365244
28	3.5058500760380653
29	0.3243824598028091
30	3.5266378180388678
31	3.6170936555826323
32	0.12765619410615336
34	2.9568079893425203
36	2.038517209015616
39	2.115541197670968
40	2.237057953309151
43	0.21229840706480374
44	1.074821995506447
45	1.0478308285761457	1.0230733879483438
46	0.06697130990849942
49	0.06155025674977921
50	0.0020398703329895795
51	1.4193616039915895
52	2.287460953776531
55	2.286875292501122
56	1.250656971533509	0.0018998337280287103
58	1.2506569715336973
62	2.2874609537766304
63	1.4193616039917032
109	2.2896152129815235
113	1.2791106154905592
114	0.7082562561342982
115	0.0
128	0.7082562561342414
